รหัสทางแยก,ชื่อทางแยกและทิศทาง,Edge_ขาเข้า,วินาทีเริ่มต้น,วินาทีสิ้นสุด,ช่วงเวลา,ประเภทรถ,ปริมาณรถ(คัน/ชม.),แหล่งที่มา
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.053,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.078,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.105,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.026,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.026,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1.705,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.053,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,2.624,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.577,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.157,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.105,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.157,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.21,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.053,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.015,ประเมินเพื่อจำลอง_SUMO
PTW-14,แยกอุรุพงษ์ ขาเข้า ถ.เพชรบุรี,edge_phetchaburi_uruphong_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.015,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.041,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,2.665,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.082,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,4.099,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.902,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.246,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.164,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.246,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.328,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.082,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.025,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.025,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.016,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,1.066,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.033,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,1.64,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.361,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.098,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.066,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.098,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.131,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.033,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.009,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.009,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.033,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,2.132,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.066,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,3.28,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.722,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.197,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.131,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.197,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.262,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.066,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.02,ประเมินเพื่อจำลอง_SUMO
PTW-15,แยกประตูน้ำ ขาเข้า ถ.ราชดำริ,edge_ratchadamri_pratunam_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.02,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.011,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,0.685,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.021,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,1.054,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.232,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.063,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.042,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.063,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.084,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.021,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.005,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.274,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,0.422,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.093,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.026,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.016,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.026,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.034,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.002,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.002,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,0.548,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.016,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,0.843,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.185,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.05,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.034,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.05,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.068,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.016,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.005,ประเมินเพื่อจำลอง_SUMO
PTW-16,แยกจรัสเมือง ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_charat_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.005,ประเมินเพื่อจำลอง_SUMO
