name,latitude,longitude,organization,date_type,date,time_start,time_end,speed,density,volume,capacity,v/c
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,6/9/2022,12:00:00,13:00:00,58,35,568,1800,0.32
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,6/9/2022,13:00:00,14:00:00,51,44,1611,1800,0.90
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,6/9/2022,14:00:00,15:00:00,54,45,1624,1800,0.90
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,6/9/2022,15:00:00,16:00:00,52,44,1528,1800,0.85
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,6/9/2022,16:00:00,17:00:00,40,49,239,1800,0.13
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,6/9/2022,17:00:00,18:00:00,57,47,952,1800,0.53
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,6/9/2022,18:00:00,19:00:00,51,44,1165,1800,0.65
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,5:00:00,6:00:00,93,13,197,1800,0.11
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,6:00:00,7:00:00,66,38,563,1800,0.31
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,7:00:00,8:00:00,57,48,996,1800,0.55
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,8:00:00,9:00:00,43,43,797,1800,0.44
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,9:00:00,10:00:00,41,38,721,1800,0.40
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,10:00:00,11:00:00,40,43,654,1800,0.36
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,11:00:00,12:00:00,59,37,957,1800,0.53
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,12:00:00,13:00:00,61,29,574,1800,0.32
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,13:00:00,14:00:00,42,41,634,1800,0.35
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,14:00:00,15:00:00,39,39,691,1800,0.38
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,15:00:00,16:00:00,40,37,743,1800,0.41
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,16:00:00,17:00:00,63,91,1150,1800,0.64
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,17:00:00,18:00:00,59,38,1296,1800,0.72
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,7/9/2022,18:00:00,19:00:00,54,85,1732,1800,0.96
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,5:00:00,6:00:00,92,12,190,1800,0.11
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,6:00:00,7:00:00,66,38,568,1800,0.32
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,7:00:00,8:00:00,55,55,968,1800,0.54
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,8:00:00,9:00:00,54,40,792,1800,0.44
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,9:00:00,10:00:00,50,38,781,1800,0.43
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,10:00:00,11:00:00,53,38,675,1800,0.38
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,11:00:00,12:00:00,66,29,755,1800,0.42
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,12:00:00,13:00:00,60,78,1857,1800,1.03
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,13:00:00,14:00:00,50,39,685,1800,0.38
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,14:00:00,15:00:00,52,38,672,1800,0.37
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,15:00:00,16:00:00,52,35,624,1800,0.35
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,16:00:00,17:00:00,57,30,769,1800,0.43
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,17:00:00,18:00:00,56,34,788,1800,0.44
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,8/9/2022,18:00:00,19:00:00,50,71,1698,1800,0.94
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,5:00:00,6:00:00,94,13,205,1800,0.11
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,6:00:00,7:00:00,66,40,622,1800,0.35
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,7:00:00,8:00:00,60,60,1157,1800,0.64
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,8:00:00,9:00:00,54,32,934,1800,0.52
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,9:00:00,10:00:00,51,30,919,1800,0.51
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,10:00:00,11:00:00,50,30,879,1800,0.49
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,11:00:00,12:00:00,66,40,751,1800,0.42
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,12:00:00,13:00:00,62,55,381,1800,0.21
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,13:00:00,14:00:00,50,27,856,1800,0.48
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,14:00:00,15:00:00,51,29,835,1800,0.46
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,15:00:00,16:00:00,49,31,871,1800,0.48
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,16:00:00,17:00:00,55,38,822,1800,0.46
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,17:00:00,18:00:00,52,69,1019,1800,0.57
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.22+345,13.87796612,100.4509488,drr,working,9/9/2022,18:00:00,19:00:00,62,48,1316,1800,0.73
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,5:00:00,6:00:00,76,31,1706,2700,0.63
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,6:00:00,7:00:00,54,92,5495,2700,2.04
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,7:00:00,8:00:00,29,143,4122,2700,1.53
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,8:00:00,9:00:00,42,139,2447,2700,0.91
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,9:00:00,10:00:00,39,138,2405,2700,0.89
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,10:00:00,11:00:00,39,139,2393,2700,0.89
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,11:00:00,12:00:00,52,75,4017,2700,1.49
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,12:00:00,13:00:00,47,68,2753,2700,1.02
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,13:00:00,14:00:00,41,135,2351,2700,0.87
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,14:00:00,15:00:00,38,135,2318,2700,0.86
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,15:00:00,16:00:00,38,136,2422,2700,0.90
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,16:00:00,17:00:00,59,95,4042,2700,1.50
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,17:00:00,18:00:00,61,69,4380,2700,1.62
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,5/9/2022,18:00:00,19:00:00,61,57,4384,2700,1.62
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,5:00:00,6:00:00,82,37,1476,2700,0.55
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,6:00:00,7:00:00,59,108,4237,2700,1.57
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,7:00:00,8:00:00,56,97,5326,2700,1.97
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,8:00:00,9:00:00,59,55,3653,2700,1.35
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,9:00:00,10:00:00,56,52,3644,2700,1.35
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,10:00:00,11:00:00,57,50,3599,2700,1.33
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,11:00:00,12:00:00,48,68,2925,2700,1.08
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,12:00:00,13:00:00,52,200,3154,2700,1.17
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,13:00:00,14:00:00,57,54,3574,2700,1.32
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,14:00:00,15:00:00,54,52,3501,2700,1.30
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,15:00:00,16:00:00,54,55,3597,2700,1.33
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,16:00:00,17:00:00,44,114,4033,2700,1.49
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,17:00:00,18:00:00,51,110,4047,2700,1.50
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,6/9/2022,18:00:00,19:00:00,51,92,4210,2700,1.56
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,5:00:00,6:00:00,84,30,1532,2700,0.57
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,6:00:00,7:00:00,59,96,4394,2700,1.63
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,7:00:00,8:00:00,18,201,3369,2700,1.25
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,8:00:00,9:00:00,49,139,3482,2700,1.29
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,9:00:00,10:00:00,45,135,3411,2700,1.26
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,10:00:00,11:00:00,45,135,3391,2700,1.26
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,11:00:00,12:00:00,35,112,2224,2700,0.82
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,12:00:00,13:00:00,46,71,2379,2700,0.88
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,13:00:00,14:00:00,47,137,3458,2700,1.28
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,14:00:00,15:00:00,44,135,3425,2700,1.27
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,15:00:00,16:00:00,44,137,3462,2700,1.28
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,16:00:00,17:00:00,63,95,2774,2700,1.03
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,17:00:00,18:00:00,57,91,4255,2700,1.58
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,7/9/2022,18:00:00,19:00:00,59,53,3470,2700,1.29
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,5:00:00,6:00:00,94,24,545,2700,0.20
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,6:00:00,7:00:00,65,72,1656,2700,0.61
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,7:00:00,8:00:00,19,137,2786,2700,1.03
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,8:00:00,9:00:00,37,123,3866,2700,1.43
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,9:00:00,10:00:00,32,119,3793,2700,1.40
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,10:00:00,11:00:00,33,121,3774,2700,1.40
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,11:00:00,12:00:00,63,113,3486,2700,1.29
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,12:00:00,13:00:00,64,76,2196,2700,0.81
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,13:00:00,14:00:00,34,121,3758,2700,1.39
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,14:00:00,15:00:00,32,118,3719,2700,1.38
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,15:00:00,16:00:00,32,123,3694,2700,1.37
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,16:00:00,17:00:00,58,95,4066,2700,1.51
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,17:00:00,18:00:00,46,88,4202,2700,1.56
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,8/9/2022,18:00:00,19:00:00,53,68,3526,2700,1.31
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,5:00:00,6:00:00,90,23,1549,2700,0.57
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,6:00:00,7:00:00,64,72,4762,2700,1.76
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,7:00:00,8:00:00,58,77,4771,2700,1.77
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,8:00:00,9:00:00,58,89,3654,2700,1.35
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,9:00:00,10:00:00,53,85,3585,2700,1.33
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,10:00:00,11:00:00,54,85,3613,2700,1.34
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,11:00:00,12:00:00,60,103,2931,2700,1.09
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,12:00:00,13:00:00,61,124,2597,2700,0.96
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,13:00:00,14:00:00,56,88,3645,2700,1.35
ถ.ราชพฤกษ์ -> ถ.ชัยพฤกษ์ กม.21+835,13.87337242,100.4513443,drr,working,9/9/2022,14:00:00,15:00:00,54,90,3567,2700,1.32
