รหัสทางแยก,ชื่อทางแยกและทิศทาง,Edge_ขาเข้า,วินาทีเริ่มต้น,วินาทีสิ้นสุด,ช่วงเวลา,ประเภทรถ,ปริมาณรถ(คัน/ชม.),แหล่งที่มา
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.078,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.019,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.019,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1.279,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.397,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,1.968,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.433,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.118,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.078,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.118,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.157,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.039,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.012,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.012,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.022,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,1.447,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.045,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,2.226,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.49,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.134,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.089,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.134,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.178,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.045,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.013,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.013,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.009,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.579,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.018,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,0.89,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.196,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.053,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.035,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.053,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.071,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.018,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.005,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.005,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.018,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1.157,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.035,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,1.781,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.391,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.107,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.071,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.107,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.142,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.035,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.01,ประเมินเพื่อจำลอง_SUMO
PTW-08,แยกวิทยุ ขาเข้า ถ.พระราม4,edge_ram4_witthayu_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.01,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.017,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,1.104,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.034,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,1.699,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.374,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.102,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.068,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.102,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.136,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.034,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.01,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.01,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.442,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.013,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,0.679,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.149,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.04,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.027,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.04,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.054,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.013,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.004,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.004,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.013,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,0.883,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.027,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,1.359,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.299,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.081,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.054,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.081,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.108,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.027,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-09,แยกเพลินจิต ขาเข้า ถ.เพลินจิต,edge_phloenchit_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.014,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,0.914,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.028,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,1.406,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.309,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.084,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.056,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.084,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.112,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.028,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.008,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.005,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,0.365,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.011,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,0.562,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,0.124,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.033,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.022,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.033,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.045,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.011,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.003,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.003,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.011,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,0.731,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.022,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,1.125,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,0.247,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.067,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.045,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.067,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.09,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.022,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-10,แยกชิดลม ขาเข้า ถ.เพลินจิต,edge_chitlom_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.006,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.007,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,0.457,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.014,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,0.703,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,0.155,ประเมินเพื่อจำลอง_SUMO
PTW-11,แยกสารสิน ขาเข้า ถ.ราชดำริ,edge_sarasin_ratchadamri_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.042,ประเมินเพื่อจำลอง_SUMO
